item_id,effect_id,effect_type,mechanic,value,unit,condition,trigger,target_scope,nonhero_behavior,objective_behavior,stacking,max_stacks,duration,cooldown,confidence,source_ids,notes
upgrade_health_nova,eff_ability_cooldown,cooldown,ability_cooldown,60,seconds,Quellbedingung (englischer Tooltip): Heal yourself and nearby allies.,item_activation,HeroFriendly;TrooperFriendly;MinionFriendly,TargetTypes: HeroFriendly;TrooperFriendly;MinionFriendly.,,,,,60,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_health_nova,eff_ability_cast_delay,active,ability_cast_delay,0.25,seconds,Quellbedingung (englischer Tooltip): Heal yourself and nearby allies.,item_activation,HeroFriendly;TrooperFriendly;MinionFriendly,TargetTypes: HeroFriendly;TrooperFriendly;MinionFriendly.,,,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastDelay. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cast Delay.
upgrade_health_nova,eff_total_health_regen,healing,total_health_regen,325,hp_per_second,Quellbedingung (englischer Tooltip): Heal yourself and nearby allies.,item_activation,HeroFriendly;TrooperFriendly;MinionFriendly,TargetTypes: HeroFriendly;TrooperFriendly;MinionFriendly.,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TotalHealthRegen. Exposure-Basis: current_default_infobox_label. Wiki-Label: Total HP Regen.
upgrade_health_nova,eff_total_health_regen_scaling,healing,total_health_regen_scaling,6,power_increase_scaling_coefficient,Quellbedingung (englischer Tooltip): Heal yourself and nearby allies.,item_activation,HeroFriendly;TrooperFriendly;MinionFriendly,TargetTypes: HeroFriendly;TrooperFriendly;MinionFriendly.,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TotalHealthRegen. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für TotalHealthRegen. Scale.Type: power_increase.
upgrade_health_nova,eff_regen_duration,duration,regen_duration,2,seconds,Quellbedingung (englischer Tooltip): Heal yourself and nearby allies.,item_activation,HeroFriendly;TrooperFriendly;MinionFriendly,TargetTypes: HeroFriendly;TrooperFriendly;MinionFriendly.,,,,2,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: RegenDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Regen Duration.
upgrade_health_nova,eff_aura_radius,active,aura_radius,18,m,Quellbedingung (englischer Tooltip): Heal yourself and nearby allies.,item_activation,HeroFriendly;TrooperFriendly;MinionFriendly,TargetTypes: HeroFriendly;TrooperFriendly;MinionFriendly.,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AuraRadius. Exposure-Basis: current_default_infobox_label. Wiki-Label: Aura Radius.
upgrade_health_nova,eff_spirit_power,active,spirit_power,8,spirit_power,"Immer, solange das Item ausgerüstet ist.",equipped,Self,TargetTypes: HeroFriendly;TrooperFriendly;MinionFriendly.,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SpiritPower. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Power.
upgrade_health_nova,eff_tech_range_multiplier,active,tech_range_multiplier,5,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,TargetTypes: HeroFriendly;TrooperFriendly;MinionFriendly.,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechRangeMultiplier. Exposure-Basis: current_default_infobox_label. Wiki-Label: Ability Range.
upgrade_health_nova,eff_tech_radius_multiplier,active,tech_radius_multiplier,5,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,TargetTypes: HeroFriendly;TrooperFriendly;MinionFriendly.,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechRadiusMultiplier. Exposure-Basis: current_default_infobox_label. Wiki-Label: Radius.
upgrade_boxing_glove,eff_ability_cooldown,cooldown,ability_cooldown,4,seconds,Quellbedingung (englischer Tooltip): Your Melee Attack applies Movement Slow and heals you for a percentage of the Melee Damage dealt plus a fixed amount. This heal is 40% effective vs non-heroes. Cooldown is 1.5x as long for Light Melee hits.,passive_proc_cooldown,AllEnemy,,,,,,4,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: current_default_infobox_label. Wiki-Label: Cooldown.
upgrade_boxing_glove,eff_slow_percent,passive,slow_percent,60,percent,Quellbedingung (englischer Tooltip): Your Melee Attack applies Movement Slow and heals you for a percentage of the Melee Damage dealt plus a fixed amount. This heal is 40% effective vs non-heroes. Cooldown is 1.5x as long for Light Melee hits.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SlowPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Move Speed.
upgrade_boxing_glove,eff_slow_duration,duration,slow_duration,2.5,seconds,Quellbedingung (englischer Tooltip): Your Melee Attack applies Movement Slow and heals you for a percentage of the Melee Damage dealt plus a fixed amount. This heal is 40% effective vs non-heroes. Cooldown is 1.5x as long for Light Melee hits.,passive_item_rule,AllEnemy,,,,,2.5,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SlowDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Slow Duration.
upgrade_boxing_glove,eff_bonus_melee_damage_percent,damage,bonus_melee_damage_percent,16,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusMeleeDamagePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Melee Damage.
upgrade_boxing_glove,eff_lifesteal_heal,healing,lifesteal_heal,100,hp,Quellbedingung (englischer Tooltip): Your Melee Attack applies Movement Slow and heals you for a percentage of the Melee Damage dealt plus a fixed amount. This heal is 40% effective vs non-heroes. Cooldown is 1.5x as long for Light Melee hits.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: LifestealHeal. Exposure-Basis: current_default_infobox_label. Wiki-Label: Heal on Melee Hit.
upgrade_boxing_glove,eff_lifesteal_heal_scaling,healing,lifesteal_heal_scaling,1.5,power_increase_scaling_coefficient,Quellbedingung (englischer Tooltip): Your Melee Attack applies Movement Slow and heals you for a percentage of the Melee Damage dealt plus a fixed amount. This heal is 40% effective vs non-heroes. Cooldown is 1.5x as long for Light Melee hits.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: LifestealHeal. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für LifestealHeal. Scale.Type: power_increase.
upgrade_boxing_glove,eff_lifesteal_heal_percent,healing,lifesteal_heal_percent,30,percent,Quellbedingung (englischer Tooltip): Your Melee Attack applies Movement Slow and heals you for a percentage of the Melee Damage dealt plus a fixed amount. This heal is 40% effective vs non-heroes. Cooldown is 1.5x as long for Light Melee hits.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: LifestealHealPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Melee Hit Heal.
upgrade_boxing_glove,eff_lifesteal_heal_percent_scaling,healing,lifesteal_heal_percent_scaling,0.5,power_increase_scaling_coefficient,Quellbedingung (englischer Tooltip): Your Melee Attack applies Movement Slow and heals you for a percentage of the Melee Damage dealt plus a fixed amount. This heal is 40% effective vs non-heroes. Cooldown is 1.5x as long for Light Melee hits.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: LifestealHealPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für LifestealHealPercent. Scale.Type: power_increase.
upgrade_boxing_glove,eff_bonus_health,healing,bonus_health,125,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_rocket_booster,eff_ability_cooldown,cooldown,ability_cooldown,45,seconds,"Quellbedingung (englischer Tooltip): Launch yourself high into the air and grant yourself a Barrier. While in the air, you can use the active again to drop down faster.Cannot be used for 5s if attacked by enemy Hero.",item_activation,AllEnemy,,,,,,45,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: current_default_infobox_label. Wiki-Label: Cooldown.
upgrade_rocket_booster,eff_interrupt_cooldown,cooldown,interrupt_cooldown,5,seconds,"Quellbedingung (englischer Tooltip): Launch yourself high into the air and grant yourself a Barrier. While in the air, you can use the active again to drop down faster.Cannot be used for 5s if attacked by enemy Hero.",item_activation,AllEnemy,,,,,,5,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: InterruptCooldown. Exposure-Basis: current_default_infobox_label. Wiki-Label: Interrupt Cooldown.
upgrade_rocket_booster,eff_air_control_percent,movement,air_control_percent,100,percent,"Quellbedingung (englischer Tooltip): Launch yourself high into the air and grant yourself a Barrier. While in the air, you can use the active again to drop down faster.Cannot be used for 5s if attacked by enemy Hero.",item_activation,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AirControlPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Air Control.
upgrade_rocket_booster,eff_air_control_percent_barrier,defense,air_control_percent_barrier,50,percent,"Quellbedingung (englischer Tooltip): Launch yourself high into the air and grant yourself a Barrier. While in the air, you can use the active again to drop down faster.Cannot be used for 5s if attacked by enemy Hero.",item_activation,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AirControlPercentBarrier. Exposure-Basis: current_default_infobox_label. Wiki-Label: Air Control.
upgrade_rocket_booster,eff_combat_barrier,defense,combat_barrier,200,damage,"Quellbedingung (englischer Tooltip): Launch yourself high into the air and grant yourself a Barrier. While in the air, you can use the active again to drop down faster.Cannot be used for 5s if attacked by enemy Hero.",item_activation,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: CombatBarrier. Exposure-Basis: current_default_infobox_label. Wiki-Label: Barrier.
upgrade_rocket_booster,eff_combat_barrier_scaling,defense,combat_barrier_scaling,12,power_increase_scaling_coefficient,"Quellbedingung (englischer Tooltip): Launch yourself high into the air and grant yourself a Barrier. While in the air, you can use the active again to drop down faster.Cannot be used for 5s if attacked by enemy Hero.",item_activation,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: CombatBarrier. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für CombatBarrier. Scale.Type: power_increase.
upgrade_rocket_booster,eff_barrier_duration,duration,barrier_duration,8,seconds,"Quellbedingung (englischer Tooltip): Launch yourself high into the air and grant yourself a Barrier. While in the air, you can use the active again to drop down faster.Cannot be used for 5s if attacked by enemy Hero.",item_activation,AllEnemy,,,,,8,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BarrierDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Barrier Duration.
upgrade_metal_skin,eff_ability_cooldown,cooldown,ability_cooldown,24,seconds,Quellbedingung (englischer Tooltip): Become immune to bullets.,item_activation,Self_or_source_defined,,,,,,24,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_metal_skin,eff_ability_duration,duration,ability_duration,5,seconds,Quellbedingung (englischer Tooltip): Become immune to bullets.,item_activation,Self_or_source_defined,,,,,5,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_metal_skin,eff_bullet_resist,defense,bullet_resist,12,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BulletResist. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bullet Resist.
upgrade_metal_skin,eff_active_move_speed_penalty,movement,active_move_speed_penalty,-1.5,m/s,Quellbedingung (englischer Tooltip): Become immune to bullets.,item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ActiveMoveSpeedPenalty. Exposure-Basis: current_default_infobox_label. Wiki-Label: Active Movespeed Penalty.
upgrade_metal_skin,eff_ground_dash_reduction_percent,movement,ground_dash_reduction_percent,-20,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: GroundDashReductionPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Dash Distance.
upgrade_rescue_beam,eff_ability_cooldown,cooldown,ability_cooldown,60,seconds,"Quellbedingung (englischer Tooltip): Heals a target allied hero and yourself for a percentage of Max Health. Once while healing, you can Pull the target towards you. Can be self-cast.",item_activation,HeroFriendly,,,,,,60,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_rescue_beam,eff_ability_cast_range,active,ability_cast_range,35,m,"Quellbedingung (englischer Tooltip): Heals a target allied hero and yourself for a percentage of Max Health. Once while healing, you can Pull the target towards you. Can be self-cast.",item_activation,HeroFriendly,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastRange. Exposure-Basis: current_default_infobox_label. Wiki-Label: Cast Range.
upgrade_rescue_beam,eff_ability_channel_time,active,ability_channel_time,2.5,seconds,"Quellbedingung (englischer Tooltip): Heals a target allied hero and yourself for a percentage of Max Health. Once while healing, you can Pull the target towards you. Can be self-cast.",item_activation,HeroFriendly,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityChannelTime. Exposure-Basis: current_default_infobox_label. Wiki-Label: Channel Duration.
upgrade_rescue_beam,eff_heal_percent_amount,healing,heal_percent_amount,20,percent,"Quellbedingung (englischer Tooltip): Heals a target allied hero and yourself for a percentage of Max Health. Once while healing, you can Pull the target towards you. Can be self-cast.",item_activation,HeroFriendly,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: HealPercentAmount. Exposure-Basis: current_default_infobox_label. Wiki-Label: Heal Amount.
upgrade_rescue_beam,eff_bonus_sprint_speed,movement,bonus_sprint_speed,0.75,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusSprintSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Sprint Speed.
upgrade_rescue_beam,eff_tech_range_multiplier,active,tech_range_multiplier,6,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechRangeMultiplier. Exposure-Basis: current_default_infobox_label. Wiki-Label: Ability Range.
upgrade_tech_purge,eff_tech_resist,defense,tech_resist,30,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechResist. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Resist.
upgrade_tech_purge,eff_out_of_combat_health_regen,healing,out_of_combat_health_regen,3,hp_per_second,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: OutOfCombatHealthRegen. Exposure-Basis: current_default_infobox_label. Wiki-Label: Out of Combat Regen.
upgrade_superior_stamina,eff_stamina,movement,stamina,2,count,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: Stamina. Exposure-Basis: current_default_infobox_label. Wiki-Label: Stamina.
upgrade_superior_stamina,eff_stamina_cooldown_reduction,cooldown,stamina_cooldown_reduction,18,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,18,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: StaminaCooldownReduction. Exposure-Basis: current_default_infobox_label. Wiki-Label: Stamina Recovery.
upgrade_superior_stamina,eff_air_move_increase_percent,movement,air_move_increase_percent,23,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AirMoveIncreasePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Air Jump/Dash Distance.
upgrade_veil_walker,eff_ability_cooldown,cooldown,ability_cooldown,15,seconds,"Quellbedingung (englischer Tooltip): Walking through a cosmic veil grants you Stealth, Heal and increased Move Speed.",passive_proc_cooldown,Self_or_source_defined,,,,,,15,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_veil_walker,eff_ability_duration,duration,ability_duration,16,seconds,"Quellbedingung (englischer Tooltip): Walking through a cosmic veil grants you Stealth, Heal and increased Move Speed.",passive_item_rule,Self_or_source_defined,,,,,16,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_veil_walker,eff_bonus_sprint_speed,movement,bonus_sprint_speed,2,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusSprintSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Sprint Speed.
upgrade_veil_walker,eff_out_of_combat_health_regen,healing,out_of_combat_health_regen,2,hp_per_second,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: OutOfCombatHealthRegen. Exposure-Basis: current_default_infobox_label. Wiki-Label: Out of Combat Regen.
upgrade_veil_walker,eff_bonus_health,healing,bonus_health,125,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_veil_walker,eff_spirit_power,passive,spirit_power,10,spirit_power,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SpiritPower. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Power.
upgrade_veil_walker,eff_invis_duration,duration,invis_duration,8,seconds,"Quellbedingung (englischer Tooltip): Walking through a cosmic veil grants you Stealth, Heal and increased Move Speed.",passive_item_rule,Self_or_source_defined,,,,,8,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: InvisDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Invisibility Duration.
upgrade_veil_walker,eff_bonus_move_speed,movement,bonus_move_speed,3.5,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusMoveSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Move Speed.
upgrade_warp_stone,eff_ability_cooldown,cooldown,ability_cooldown,16,seconds,"Quellbedingung (englischer Tooltip): Teleport straight ahead, gaining Bullet Resist.",item_activation,Self_or_source_defined,,,,,,16,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_warp_stone,eff_ability_cast_range,active,ability_cast_range,11,m,"Quellbedingung (englischer Tooltip): Teleport straight ahead, gaining Bullet Resist.",item_activation,Self_or_source_defined,,,,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastRange. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cast Range.
upgrade_warp_stone,eff_bullet_resist,defense,bullet_resist,30,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BulletResist. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bullet Resist.
upgrade_warp_stone,eff_caster_buff_duration,duration,caster_buff_duration,6,seconds,"Quellbedingung (englischer Tooltip): Teleport straight ahead, gaining Bullet Resist.",item_activation,Self_or_source_defined,,,,,6,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: CasterBuffDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Buff Duration.
upgrade_cheat_death,eff_ability_cooldown,cooldown,ability_cooldown,90,seconds,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_proc_cooldown,AllEnemy,,,,,,90,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_cheat_death,eff_death_immunity_duration,duration,death_immunity_duration,4.5,seconds,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,4.5,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DeathImmunityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Death Immunity Duration.
upgrade_cheat_death,eff_bonus_health,healing,bonus_health,200,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_cheat_death,eff_bullet_resist,defense,bullet_resist,15,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BulletResist. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bullet Resist.
upgrade_cheat_death,eff_death_immunity_damage_reduction,defense,death_immunity_damage_reduction,-60,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DeathImmunityDamageReduction. Exposure-Basis: current_default_infobox_label. Wiki-Label: Damage Reduction.
upgrade_cheat_death,eff_heal_amp_receive_penalty_percent,healing,heal_amp_receive_penalty_percent,-60,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: HealAmpReceivePenaltyPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Healing Reduction.
upgrade_cheat_death,eff_heal_amp_regen_penalty_percent,healing,heal_amp_regen_penalty_percent,-60,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: HealAmpRegenPenaltyPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Healing Reduction.
upgrade_colossus,eff_ability_cooldown,cooldown,ability_cooldown,37,seconds,"Quellbedingung (englischer Tooltip): Grow larger in size, gaining {g:citadel_inline_attribute:'BulletResist'}, {g:citadel_inline_attribute:'SpiritResist'}, and {g:citadel_inline_attribute:'MeleeDamage'}. Nearby enemies suffer from {g:citadel_inline_attribute:'Slow'} and have reduced dash speed.",item_activation,Self_or_source_defined,,,,,,37,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_colossus,eff_ability_duration,duration,ability_duration,7,seconds,"Quellbedingung (englischer Tooltip): Grow larger in size, gaining {g:citadel_inline_attribute:'BulletResist'}, {g:citadel_inline_attribute:'SpiritResist'}, and {g:citadel_inline_attribute:'MeleeDamage'}. Nearby enemies suffer from {g:citadel_inline_attribute:'Slow'} and have reduced dash speed.",item_activation,Self_or_source_defined,,,,,7,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_colossus,eff_bonus_base_health,healing,bonus_base_health,25,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusBaseHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Base Health.
upgrade_colossus,eff_base_attack_damage_percent,damage,base_attack_damage_percent,15,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BaseAttackDamagePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Weapon Damage.
upgrade_colossus,eff_buff_bullet_resist,defense,buff_bullet_resist,35,percent,"Quellbedingung (englischer Tooltip): Grow larger in size, gaining {g:citadel_inline_attribute:'BulletResist'}, {g:citadel_inline_attribute:'SpiritResist'}, and {g:citadel_inline_attribute:'MeleeDamage'}. Nearby enemies suffer from {g:citadel_inline_attribute:'Slow'} and have reduced dash speed.",item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BuffBulletResist. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bullet Resist.
upgrade_colossus,eff_buff_tech_resist,defense,buff_tech_resist,35,percent,"Quellbedingung (englischer Tooltip): Grow larger in size, gaining {g:citadel_inline_attribute:'BulletResist'}, {g:citadel_inline_attribute:'SpiritResist'}, and {g:citadel_inline_attribute:'MeleeDamage'}. Nearby enemies suffer from {g:citadel_inline_attribute:'Slow'} and have reduced dash speed.",item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BuffTechResist. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Resist.
upgrade_colossus,eff_slow_percent,active,slow_percent,30,percent,"Quellbedingung (englischer Tooltip): Grow larger in size, gaining {g:citadel_inline_attribute:'BulletResist'}, {g:citadel_inline_attribute:'SpiritResist'}, and {g:citadel_inline_attribute:'MeleeDamage'}. Nearby enemies suffer from {g:citadel_inline_attribute:'Slow'} and have reduced dash speed.",item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SlowPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Move Speed.
upgrade_colossus,eff_radius,active,radius,14,m,"Quellbedingung (englischer Tooltip): Grow larger in size, gaining {g:citadel_inline_attribute:'BulletResist'}, {g:citadel_inline_attribute:'SpiritResist'}, and {g:citadel_inline_attribute:'MeleeDamage'}. Nearby enemies suffer from {g:citadel_inline_attribute:'Slow'} and have reduced dash speed.",item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: Radius. Exposure-Basis: current_default_infobox_label. Wiki-Label: Radius.
upgrade_colossus,eff_model_scale_growth_tooltip,active,model_scale_growth_tooltip,20,percent,"Quellbedingung (englischer Tooltip): Grow larger in size, gaining {g:citadel_inline_attribute:'BulletResist'}, {g:citadel_inline_attribute:'SpiritResist'}, and {g:citadel_inline_attribute:'MeleeDamage'}. Nearby enemies suffer from {g:citadel_inline_attribute:'Slow'} and have reduced dash speed.",item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ModelScaleGrowthTooltip. Exposure-Basis: current_default_infobox_label. Wiki-Label: Model Scale.
upgrade_colossus,eff_bonus_melee_damage_percent,damage,bonus_melee_damage_percent,30,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusMeleeDamagePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Melee Damage.
